;a;b;sigma1;sigma2;x0;y0;x1;y1;x2;y2;miu0;miu1;miu2;max;cluster
46;0,4827770329502193;0,5598681853204903;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;4,198560101783065e-06;9,760410414586416e-13;0,37505007009462743;0,37505007009462743;2,0
47;-0,206349181228568;-0,0300059740942805;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,2157054531411474e-12;2,82615560531553e-19;1,0859685329295955e-07;1,0859685329295955e-07;2,0
48;0,5592269938028203;0,0702146035775881;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,859135368331653e-10;8,97134830209208e-17;3,44729849117265e-05;3,44729849117265e-05;2,0
49;-0,5308725474339564;-0,2680776459940258;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,220749993071063e-15;5,162586895292539e-22;1,9837573367360637e-10;1,9837573367360637e-10;2,0
50;-0,430792037986457;-0,0235482021613421;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;4,559034012736438e-13;1,0598405638987704e-19;4,0725057748117986e-08;4,0725057748117986e-08;2,0
51;-0,5864736840996702;-0,1865856295003957;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;8,440067476885967e-15;1,962066053698399e-21;7,539365454040249e-10;7,539365454040249e-10;2,0
52;-0,0785398939058024;0,8885010816858464;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;0,00017317803937010634;4,0258772009189434e-11;15,469692997136155;15,469692997136155;2,0
53;-0,1417786095085141;0,9526463491394068;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;0,0004499323564426257;1,0459596507424031e-10;40,191674700567766;40,191674700567766;2,0
54;-0,5042762840258258;0,3891570195581342;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,1008549824599454e-09;2,5591622306867165e-16;9,833746054040788e-05;9,833746054040788e-05;2,0
55;-0,5555389280572908;-0,1632601859073622;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,5588041252655155e-14;3,623758538571451e-21;1,392452608208094e-09;1,392452608208094e-09;2,0
56;0,281021647355764;-0,0521063228996093;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;8,719343533069987e-12;2,026989476520545e-18;7,788837896754746e-07;7,788837896754746e-07;2,0
57;-0,0724455747459691;0,4042034484510971;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,2500865409689148e-08;2,906081465506608e-15;0,0011166805605941704;0,0011166805605941704;2,0
58;-0,7132600101589909;-0,1952591103807283;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,8021130280641606e-15;8,838788226656974e-22;3,3963614265699413e-10;3,3963614265699413e-10;2,0
59;-0,0113643829814855;0,7637585803960625;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,053235027619104e-05;4,773164147074191e-12;1,8341191321811856;1,8341191321811856;2,0
60;0,3276174808319047;-0,114189066056508;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,2198057858770124e-12;7,485096119518016e-19;2,876196496916688e-07;2,876196496916688e-07;2,0
61;-0,5127223802709004;-0,0869611476566706;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;8,69284418183734e-14;2,020829161139063e-20;7,765166487280234e-09;7,765166487280234e-09;2,0
62;-0,7011898481428978;0,1251521577341006;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,2626097427737385e-12;5,259898432354166e-19;2,0211499229549992e-07;2,0211499229549992e-07;2,0
63;0,4930553573746593;-0,035045145654756;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,480060982029218e-11;8,090112474028563e-18;3,1086779362509085e-06;3,1086779362509085e-06;2,0
64;-0,1591690255790001;0,0942155162440883;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,7851200930326787e-11;4,149876225405021e-18;1,5946167252313615e-06;1,5946167252313615e-06;2,0
65;1,03931164716551;0,4318222345400055;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;5,226584391343771e-06;1,2150262825658256e-12;0,466881691534317;0,466881691534317;2,0
66;-0,4737844812233827;-0,0071438978092612;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;5,097947672754103e-13;1,1851220502246528e-19;4,553907972386012e-08;4,553907972386012e-08;2,0
67;0,0537525230818165;-0,1912816304482391;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,816062152595917e-13;4,221807362053875e-20;1,622256728772421e-08;1,622256728772421e-08;2,0
68;-0,4019262417408746;-0,2897056640827534;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,738462805609209e-15;6,366116058806511e-22;2,446221186065864e-10;2,446221186065864e-10;2,0
69;-0,5153975446601812;0,1906443055426473;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,0649349396567372e-11;4,8003629820398565e-18;1,8445704600732212e-06;1,8445704600732212e-06;2,0
70;-0,4529001044489015;0,0531217556049817;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,858590367539183e-12;4,320672883085654e-19;1,6602464433621857e-07;1,6602464433621857e-07;2,0
71;0,2313177101765109;-0,0888878338662346;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,2987514413824892e-12;7,668621418549592e-19;2,946717277644387e-07;2,946717277644387e-07;2,0
72;-0,1353820183335006;-0,398424019819329;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,1926067251462348e-15;2,7724578947148177e-22;1,0653348410362496e-10;1,0653348410362496e-10;2,0
73;0,2620389494310082;-0,1643944783463888;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;8,639543005838907e-13;2,008438214226004e-19;7,717553473985868e-08;7,717553473985868e-08;2,0
74;-0,3240131158927332;0,1279640772965707;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,5404568750726897e-11;3,581106608500228e-18;1,3760633287788424e-06;1,3760633287788424e-06;2,0
75;-0,5291589437255925;-0,0799164233652686;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;9,211816043378226e-14;2,14147476914428e-20;8,228755023181834e-09;8,228755023181834e-09;2,0
76;0,0125454048193585;0,0699702604991948;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,5819361307606683e-11;6,002237836197938e-18;2,3063986303551956e-06;2,3063986303551956e-06;2,0
77;-0,463111443795284;-0,0166800616685242;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;4,451208936814223e-13;1,0347744229249278e-19;3,9761875102110244e-08;3,9761875102110244e-08;2,0
78;-0,4230866863915248;-0,245008530003309;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;5,964391701166857e-15;1,3865446597279574e-21;5,32788735034292e-10;5,32788735034292e-10;2,0
79;-0,5047466296118365;-0,1301277842123653;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,854388233209755e-14;8,96031261700958e-21;3,443057957949235e-09;3,443057957949235e-09;2,0
80;0,3027483068008325;-0,4001338862656848;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,0033934928555147e-14;2,332593093864737e-21;8,963139521764486e-10;8,963139521764486e-10;2,0
81;-0,5124440507314826;-0,3582262595110819;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;4,0989122560384277e-16;9,528758646404201e-23;3,661487013812341e-11;3,661487013812341e-11;2,0
82;-0,391454336554041;-0,4291109729436573;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,8367722786756219e-16;4,269952279686447e-23;1,6407567241269313e-11;1,6407567241269313e-11;2,0
83;0,7459124938678996;0,1935400122085878;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,1087509739028945e-08;2,577518075367972e-15;0,0009904279572017264;0,0009904279572017264;2,0
84;1,914636833459695;-1,1750142578030212;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;6,471400317700273e-18;1,504409167109814e-24;5,78078932759146e-13;5,78078932759146e-13;2,0
85;-0,0426557706733738;-0,2586660933045134;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,980568755643495e-14;6,928940784155713e-21;2,662490219566493e-09;2,662490219566493e-09;2,0
86;-0,260217825120108;0,2660089112356985;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,226325776013151e-10;7,500253168145358e-17;2,8820206906838188e-05;2,8820206906838188e-05;2,0
87;-0,4225342235176328;0,2061413045583794;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;4,4361930276552695e-11;1,0312836681759938e-17;3,962774059775446e-06;3,962774059775446e-06;2,0
88;-0,3919322638478287;-0,0445464643317633;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,648187225443135e-13;8,480956262708809e-20;3,258862184775438e-08;3,258862184775438e-08;2,0
89;0,1303132070288362;0,8372994085429377;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;0,00017667333423791766;4,107132468445908e-11;15,781921607277333;15,781921607277333;2,0
90;1,162811416399685;-0,1610716151079746;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;7,885892498637801e-11;1,8332367622729737e-17;7,044330586375906e-06;7,044330586375906e-06;2,0
91;-0,4819946493904407;-0,1325450240825608;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;4,11163109502657e-14;9,558326185158469e-21;3,6728485314240684e-09;3,6728485314240684e-09;2,0
92;-0,04290722684476;-0,1582159466584553;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;2,1651458266710912e-13;5,0333236546414895e-20;1,9340871021787298e-08;1,9340871021787298e-08;2,0
93;0,524119323026703;-0,1037558670688671;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,0441501476047757e-11;2,4273402614256855e-18;9,327211628628992e-07;9,327211628628992e-07;2,0
94;0,4539647648070108;-0,0195899441061663;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;3,893458299656724e-11;9,051138965615529e-18;3,477958568645053e-06;3,477958568645053e-06;2,0
95;0,3312884096320448;0,1427327700412241;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;5,245015157933122e-10;1,2193108906649523e-16;4,6852807985165954e-05;4,6852807985165954e-05;2,0
96;-0,5408455430228148;-0,285145473212529;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,5090093057068493e-15;3,508000311076612e-22;1,347971762124943e-10;1,347971762124943e-10;2,0
97;-0,3350802694336913;0,1322468802140626;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,5872850017133295e-11;3,6899681524292445e-18;1,4178940796867917e-06;1,4178940796867917e-06;2,0
98;0,585678067775601;0,4880079628395671;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,6878131673331846e-06;3,923666403946126e-13;0,1507694141251223;0,1507694141251223;2,0
99;-0,4118514138930802;0,0287506184752758;0,3181980515339463;0,15909902576697316;2,266837576454706;0,7406294762403154;2,678376195177589;1,4110165275481825;2,329078963266169;0,1479404246636692;1,406525865291217e-12;3,2697566239776763e-19;1,2564250875993189e-07;1,2564250875993189e-07;2,0
